ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-08-15,2638.6796866244604,2375.240716825296,6160.733141687633,2638.6796866244604,2638.6796866244604,1585.0748049270112,1585.0748049270112,1585.0748049270112,869.4816339468688,869.4816339468688,869.4816339468688,715.5931709801422,715.5931709801422,715.5931709801422,0.0,0.0,0.0,4223.754491551472
2011-08-16,2640.3759660925625,2315.9402770167285,6444.6400156818845,2640.3759660925625,2640.3759660925625,1722.8602827084533,1722.8602827084533,1722.8602827084533,1009.167089058944,1009.167089058944,1009.167089058944,713.6931936495093,713.6931936495093,713.6931936495093,0.0,0.0,0.0,4363.236248801016
2011-08-17,2642.0722455606656,2251.392834377346,6321.969839146364,2642.0722455606656,2642.0722455606656,1673.9410588610997,1673.9410588610997,1673.9410588610997,965.1340196319255,965.1340196319255,965.1340196319255,708.8070392291743,708.8070392291743,708.8070392291743,0.0,0.0,0.0,4316.0133044217655
2011-08-18,2643.768525028768,2289.5590107404732,6278.308892943292,2643.768525028768,2643.768525028768,1569.4724143394187,1569.4724143394187,1569.4724143394187,867.6563831347815,867.6563831347815,867.6563831347815,701.8160312046372,701.8160312046372,701.8160312046372,0.0,0.0,0.0,4213.240939368186
2011-08-19,2645.4648044968712,2430.33073965711,6608.125231065359,2645.4648044968712,2645.4648044968712,1818.116215491659,1818.116215491659,1818.116215491659,1124.5339364715023,1124.5339364715023,1124.5339364715023,693.5822790201566,693.5822790201566,693.5822790201566,0.0,0.0,0.0,4463.58101998853
2011-08-20,2647.1610839649734,-223.93777749725322,3953.2632670605267,2647.1610839649734,2647.1610839649734,-777.4800284699862,-777.4800284699862,-777.4800284699862,-1462.4131262803282,-1462.4131262803282,-1462.4131262803282,684.9330978103421,684.9330978103421,684.9330978103421,0.0,0.0,0.0,1869.681055494987
2011-08-21,2648.8573634330764,-1976.8977073611418,2022.2657797639117,2648.8573634330764,2648.8573634330764,-2696.9128072584713,-2696.9128072584713,-2696.9128072584713,-3373.5599359716066,-3373.5599359716066,-3373.5599359716066,676.6471287131352,676.6471287131352,676.6471287131352,0.0,0.0,0.0,-48.05544382539483
2011-08-22,2650.553642901179,2347.5294051828487,6229.297566683768,2650.553642901179,2650.553642901179,1538.923929229257,1538.923929229257,1538.923929229257,869.4816339493491,869.4816339493491,869.4816339493491,669.4422952799079,669.4422952799079,669.4422952799079,0.0,0.0,0.0,4189.477572130436
2011-08-23,2652.249922369282,2162.440761650503,6410.983828237959,2652.249922369282,2652.249922369282,1673.1327633021663,1673.1327633021663,1673.1327633021663,1009.1670890584664,1009.1670890584664,1009.1670890584664,663.9656742436999,663.9656742436999,663.9656742436999,0.0,0.0,0.0,4325.382685671449
2011-08-24,2653.9462018373847,2236.362633818882,6361.013540308313,2653.9462018373847,2653.9462018373847,1625.9193242965298,1625.9193242965298,1625.9193242965298,965.1340196353323,965.1340196353323,965.1340196353323,660.7853046611973,660.7853046611973,660.7853046611973,0.0,0.0,0.0,4279.8655261339145
2011-08-25,2655.6424813054873,2213.3026390284103,6075.428355061412,2655.6424813054873,2655.6424813054873,1528.0402929171803,1528.0402929171803,1528.0402929171803,867.6563831411676,867.6563831411676,867.6563831411676,660.3839097760128,660.3839097760128,660.3839097760128,0.0,0.0,0.0,4183.682774222668
2011-08-26,2657.33876077359,2471.098233092613,6453.474434152479,2657.33876077359,2657.33876077359,1787.6883986376997,1787.6883986376997,1787.6883986376997,1124.533936469181,1124.533936469181,1124.533936469181,663.1544621685185,663.1544621685185,663.1544621685185,0.0,0.0,0.0,4445.027159411289
2011-08-27,2659.035040241693,-230.15263691522816,3832.5257777347824,2659.035040241693,2659.035040241693,-793.0156403719678,-793.0156403719678,-793.0156403719678,-1462.4131262777819,-1462.4131262777819,-1462.4131262777819,669.3974859058138,669.3974859058138,669.3974859058138,0.0,0.0,0.0,1866.019399869725
2011-08-29,2662.427599177898,2089.768389681226,6049.703130053268,2662.427599177898,2662.427599177898,1562.5173022952663,1562.5173022952663,1562.5173022952663,869.481633944808,869.481633944808,869.481633944808,693.0356683504584,693.0356683504584,693.0356683504584,0.0,0.0,0.0,4224.9449014731645
2011-08-30,2664.1554315416324,2497.3443100352333,6324.245240007144,2664.1554315416324,2664.1554315416324,1719.7339109545012,1719.7339109545012,1719.7339109545012,1009.167089058406,1009.167089058406,1009.167089058406,710.5668218960953,710.5668218960953,710.5668218960953,0.0,0.0,0.0,4383.889342496133
2011-08-31,2665.8832639053658,2386.7265393089638,6561.636350969061,2665.8832639053658,2665.8832639053658,1696.9808069380865,1696.9808069380865,1696.9808069380865,965.1340196374298,965.1340196374298,965.1340196374298,731.8467873006565,731.8467873006565,731.8467873006565,0.0,0.0,0.0,4362.864070843452
2011-09-01,2667.6110962690996,2469.1295208667066,6363.129634967824,2667.6110962690996,2667.6110962690996,1624.3801258375524,1624.3801258375524,1624.3801258375524,867.6563831360962,867.6563831360962,867.6563831360962,756.7237427014561,756.7237427014561,756.7237427014561,0.0,0.0,0.0,4291.991222106652
2011-09-02,2669.338928632833,2567.95203719775,6549.576009247427,2669.338928632833,2669.338928632833,1909.499040528398,1909.499040528398,1909.499040528398,1124.5339364668594,1124.5339364668594,1124.5339364668594,784.9651040615389,784.9651040615389,784.9651040615389,0.0,0.0,0.0,4578.837969161231
2011-09-03,2671.066760996567,87.21550251678732,3959.0673435923004,2671.066760996567,2671.066760996567,-646.1505517529392,-646.1505517529392,-646.1505517529392,-1462.4131262767653,-1462.4131262767653,-1462.4131262767653,816.262574523826,816.262574523826,816.262574523826,0.0,0.0,0.0,2024.916209243628
2011-09-05,2674.522425724034,2243.1051858503706,6446.107514854052,2674.522425724034,2674.522425724034,1755.9294014904115,1755.9294014904115,1755.9294014904115,869.4816339472884,869.4816339472884,869.4816339472884,886.447767543123,886.447767543123,886.447767543123,0.0,0.0,0.0,4430.451827214445
2011-09-06,2676.2502580877676,2497.4362972626427,6577.298231859779,2676.2502580877676,2676.2502580877676,1933.5592423371336,1933.5592423371336,1933.5592423371336,1009.1670890583456,1009.1670890583456,1009.1670890583456,924.3921532787878,924.3921532787878,924.3921532787878,0.0,0.0,0.0,4609.809500424901
2011-09-07,2677.9780904515014,2472.8954322022487,6538.747905155869,2677.9780904515014,2677.9780904515014,1928.6527825402168,1928.6527825402168,1928.6527825402168,965.134019632865,965.134019632865,965.134019632865,963.5187629073519,963.5187629073519,963.5187629073519,0.0,0.0,0.0,4606.630872991718
2011-09-08,2679.7059228152348,2437.9920525879816,6757.26424484906,2679.7059228152348,2679.7059228152348,1870.8872278150664,1870.8872278150664,1870.8872278150664,867.6563831399022,867.6563831399022,867.6563831399022,1003.2308446751643,1003.2308446751643,1003.2308446751643,0.0,0.0,0.0,4550.593150630301
2011-09-09,2681.4337551789686,2885.438980055467,6920.94465039917,2681.4337551789686,2681.4337551789686,2167.4279240707624,2167.4279240707624,2167.4279240707624,1124.5339364726722,1124.5339364726722,1124.5339364726722,1042.89398759809,1042.89398759809,1042.89398759809,0.0,0.0,0.0,4848.8616792497305
2011-09-10,2683.1615875427024,412.63158872784544,4400.834920585519,2683.1615875427024,2683.1615875427024,-380.5697448459262,-380.5697448459262,-380.5697448459262,-1462.4131262781896,-1462.4131262781896,-1462.4131262781896,1081.8433814322634,1081.8433814322634,1081.8433814322634,0.0,0.0,0.0,2302.591842696776
2011-09-11,2684.889419906436,-1619.164751196018,2346.225609534065,2684.889419906436,2684.889419906436,-2254.1685767985477,-2254.1685767985477,-2254.1685767985477,-3373.559935976262,-3373.559935976262,-3373.559935976262,1119.3913591777143,1119.3913591777143,1119.3913591777143,0.0,0.0,0.0,430.7208431078884
2011-09-12,2686.6172522701695,2674.6055562384636,6838.545754641453,2686.6172522701695,2686.6172522701695,2024.3168943157202,2024.3168943157202,2024.3168943157202,869.4816339492553,869.4816339492553,869.4816339492553,1154.8352603664646,1154.8352603664646,1154.8352603664646,0.0,0.0,0.0,4710.93414658589
2011-09-13,2688.345084633903,3025.3843909038515,7021.738350936419,2688.345084633903,2688.345084633903,2196.6327450433514,2196.6327450433514,2196.6327450433514,1009.1670890582852,1009.1670890582852,1009.1670890582852,1187.4656559850662,1187.4656559850662,1187.4656559850662,0.0,0.0,0.0,4884.977829677255
2011-09-14,2690.072916997637,2914.5354464427146,6929.541186750976,2690.072916997637,2690.072916997637,2181.7089916757755,2181.7089916757755,2181.7089916757755,965.1340196362714,965.1340196362714,965.1340196362714,1216.5749720395042,1216.5749720395042,1216.5749720395042,0.0,0.0,0.0,4871.7819086734125
2011-09-15,2691.8007493613704,2867.562655670377,6864.556731803366,2691.8007493613704,2691.8007493613704,2109.1229215710437,2109.1229215710437,2109.1229215710437,867.6563831374109,867.6563831374109,867.6563831374109,1241.4665384336326,1241.4665384336326,1241.4665384336326,0.0,0.0,0.0,4800.923670932414
2011-09-16,2693.5285817251042,3068.5770661473334,7181.915431002591,2693.5285817251042,2693.5285817251042,2385.9980097292687,2385.9980097292687,2385.9980097292687,1124.5339364703507,1124.5339364703507,1124.5339364703507,1261.4640732589182,1261.4640732589182,1261.4640732589182,0.0,0.0,0.0,5079.5265914543725
2011-09-17,2695.2564140888376,412.27551291725644,4499.200993565838,2695.2564140888376,2695.2564140888376,-186.49153595692363,-186.49153595692363,-186.49153595692363,-1462.4131262796143,-1462.4131262796143,-1462.4131262796143,1275.9215903226907,1275.9215903226907,1275.9215903226907,0.0,0.0,0.0,2508.764878131914
